Categoria,SubCategoria,Modelo,Cor,Tamanho,Preço Custo Unit,Data Pedido,Pais,Estado,UF,Cidade,Região,Pedidos Qtd,Total Venda,ID_VENDA
Acessórios,Pneus e Tubos,ML Road Tire,,,"9,35",01/01/2020,Brasil,Maranhão,MA,Feira Nova do Maranhão,Nordeste,1,"24,99",9032
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/01/2020,Brasil,Piauí,PI,Eliseu Martins,Norte,1,"2,29",9033
Acessórios,Pneus e Tubos,Road Tire Tube,,,"1,49",01/01/2020,Brasil,Goiás,GO,Doverlândia,Centro-Oeste,1,"3,99",9034
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,46,"1251,98",01/01/2020,Brasil,Minas Gerais,MG,Serranópolis de Minas,Sudeste,1,"2294,99",9035
Acessórios,Bicicletários,Hitch Rack - 4-Bike,,,"44,88",01/04/2020,Brasil,Ceará,CE,Chorozinho,Nordeste,1,120,9036
Acessórios,Suportes De Bicicleta,All-Purpose Bike Stand,,,"59,47",01/04/2020,Brasil,Tocantins,TO,Santa Fé do Araguaia,Norte,1,159,9037
Bicicletas,Bicicletas de estrada,Road-750,Preto,52,"343,65",01/01/2020,Brasil,Mato Grosso do Sul,MS,Nova Alvorada do Sul,Centro-Oeste,1,"539,99",9038
Acessórios,Suportes De Bicicleta,All-Purpose Bike Stand,,,"59,47",01/04/2020,Brasil,Paraná,PR,Tomazina,Sul,1,159,9039
Bicicletas,Bikes em turnê,Touring-1000,Azul,50,"1481,94",01/01/2020,Brasil,Piauí,PI,Agricolândia,Norte,1,"2384,07",9040
Acessórios,Garrafas e Gaiolas,Mountain Bottle Cage,,,"3,74",01/04/2020,Brasil,Paraíba,PB,Cruz do Espírito Santo,Nordeste,1,"9,99",9041
Acessórios,Garrafas e Gaiolas,Mountain Bottle Cage,,,"3,74",01/04/2020,Brasil,Minas Gerais,MG,Verdelândia,Sudeste,1,"9,99",9042
Bicicletas,Bikes em turnê,Touring-1000,Azul,60,"1481,94",01/01/2020,Brasil,São Paulo,SP,Sorocaba,Sudeste,1,"1430,44",9043
Bicicletas,Bikes em turnê,Touring-1000,Amarela,46,"1481,94",01/01/2020,Brasil,Maranhão,MA,Nova Olinda do Maranhão,Nordeste,1,"1430,44",9044
Bicicletas,Bikes em turnê,Touring-2000,Azul,54,"755,15",01/01/2020,Brasil,São Paulo,SP,Torrinha,Sudeste,1,"728,91",9045
Acessórios,Garrafas e Gaiolas,Mountain Bottle Cage,,,"3,74",01/04/2020,Brasil,Bahia,BA,Várzea da Roça,Nordeste,1,"9,99",9046
Roupas,Cápsulas,Cycling Cap,Multi,,"6,92",01/01/2020,Brasil,Santa Catarina,SC,Monte Carlo,Sul,1,"8,99",9047
Acessórios,Garrafas e Gaiolas,Mountain Bottle Cage,,,"3,74",01/04/2020,Brasil,Rio Grande do Sul,RS,Machadinho,Sul,1,"9,99",9048
Roupas,Meias,Racing Socks,Branca,Médio,"3,36",01/01/2020,Brasil,Maranhão,MA,Lago do Junco,Nordeste,1,"8,99",9049
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/02/2020,Brasil,Paraíba,PB,Algodão de Jandaíra,Nordeste,2,"17,98",9050
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/02/2020,Brasil,Tocantins,TO,Colinas do Tocantins,Norte,2,"9,98",9051
Acessórios,Garrafas e Gaiolas,Mountain Bottle Cage,,,"3,74",01/04/2020,Brasil,São Paulo,SP,Andradina,Sudeste,1,"9,99",9052
Acessórios,Garrafas e Gaiolas,Mountain Bottle Cage,,,"3,74",01/04/2020,Brasil,Minas Gerais,MG,Mariana,Sudeste,1,"9,99",9053
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/02/2020,Brasil,Rio Grande do Sul,RS,Manoel Viana,Sul,2,"69,98",9054
Acessórios,Pneus e Tubos,ML Road Tire,,,"9,35",01/02/2020,Brasil,Minas Gerais,MG,Inhaúma,Sudeste,2,"49,98",9055
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/04/2020,Brasil,Bahia,BA,Livramento de Nossa Senhora,Nordeste,1,"8,99",9056
Acessórios,Pneus e Tubos,Road Tire Tube,,,"1,49",01/02/2020,Brasil,Tocantins,TO,Dois Irmãos do Tocantins,Norte,2,"7,98",9057
Bicicletas,Bicicletas de estrada,Road-350-W,Amarela,42,"1082,51",01/02/2020,Brasil,Sergipe,SE,Nossa Senhora do Socorro,Nordeste,2,"3401,98",9058
Bicicletas,Bicicletas de estrada,Road-350-W,Amarela,44,"1082,51",01/02/2020,Brasil,Paraná,PR,Campo do Tenente,Sul,2,"3401,98",9059
Acessórios,Limpadores,Bike Wash,,,"2,97",01/02/2020,Brasil,Paraná,PR,Maria Helena,Sul,1,"7,95",9060
Acessórios,Pára-lamas,Fender Set - Mountain,,,"8,22",01/02/2020,Brasil,Paraíba,PB,Juarez Távora,Nordeste,1,"21,98",9061
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/02/2020,Brasil,São Paulo,SP,Caçapava,Sudeste,1,"34,99",9062
Acessórios,Pacotes de hidratação,Hydration Pack,Prata,70,"20,57",01/02/2020,Brasil,Minas Gerais,MG,Lajinha,Sudeste,1,"54,99",9063
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/04/2020,Brasil,Mato Grosso,MT,Dom Aquino,Centro-Oeste,1,"8,99",9064
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/04/2020,Brasil,Minas Gerais,MG,Tiros,Sudeste,1,"8,99",9065
Acessórios,Pneus e Tubos,HL Mountain Tire,,,"13,09",01/02/2020,Brasil,Rio Grande do Sul,RS,Morro Reuter,Sul,1,35,9066
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/04/2020,Brasil,Tocantins,TO,Carrasco Bonito,Norte,1,"4,99",9067
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/04/2020,Brasil,Santa Catarina,SC,Cunha Porã,Sul,1,"4,99",9068
Acessórios,Pneus e Tubos,HL Road Tire,,,"12,19",01/02/2020,Brasil,São Paulo,SP,Casa Branca,Sudeste,1,"32,6",9069
Acessórios,Pneus e Tubos,LL Road Tire,,,"8,04",01/02/2020,Brasil,Rio Grande do Sul,RS,Panambi,Sul,1,"21,49",9070
Acessórios,Pneus e Tubos,Mountain Tire Tube,,,"1,87",01/02/2020,Brasil,Piauí,PI,Esperantina,Norte,1,"4,99",9071
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/02/2020,Brasil,Paraná,PR,Umuarama,Sul,1,"2,29",9072
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/04/2020,Brasil,Rio Grande do Sul,RS,Ibiraiaras,Sul,1,"4,99",9073
Acessórios,Limpadores,Bike Wash,,,"2,97",01/04/2020,Brasil,Mato Grosso,MT,Cuiabá,Centro-Oeste,1,"7,95",9074
Bicicletas,Bicicletas de estrada,Road-250,Preto,52,"1554,95",01/02/2020,Brasil,Piauí,PI,Júlio Borges,Norte,1,"2443,35",9075
Bicicletas,Bicicletas de estrada,Road-750,Preto,52,"343,65",01/02/2020,Brasil,Rio Grande do Sul,RS,São Martinho,Sul,1,"539,99",9076
Acessórios,Limpadores,Bike Wash,,,"2,97",01/04/2020,Brasil,Tocantins,TO,Arraias,Norte,1,"7,95",9077
Bicicletas,Bikes em turnê,Touring-3000,Azul,58,"461,44",01/02/2020,Brasil,Paraná,PR,São Manoel do Paraná,Sul,1,"742,35",9078
Acessórios,Limpadores,Bike Wash,,,"2,97",01/04/2020,Brasil,Goiás,GO,Aragoiânia,Centro-Oeste,1,"7,95",9079
Bicicletas,Bikes em turnê,Touring-3000,Amarela,44,"461,44",01/02/2020,Brasil,Minas Gerais,MG,Itabirinha,Sudeste,1,"742,35",9080
Roupas,Cápsulas,Cycling Cap,Multi,,"6,92",01/02/2020,Brasil,Maranhão,MA,Rosário,Nordeste,1,"8,99",9081
Roupas,Luvas,Half-Finger Gloves,Preto,Médio,"9,16",01/02/2020,Brasil,São Paulo,SP,Jaboticabal,Sudeste,1,"24,49",9082
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Extra Grande,"41,57",01/02/2020,Brasil,Pará,PA,Magalhães Barata,Norte,1,"53,99",9083
Acessórios,Limpadores,Bike Wash,,,"2,97",01/04/2020,Brasil,Acre,AC,Jordão,Norte,1,"7,95",9084
Acessórios,Limpadores,Bike Wash,,,"2,97",01/04/2020,Brasil,Minas Gerais,MG,São João do Pacuí,Sudeste,1,"7,95",9085
Acessórios,Limpadores,Bike Wash,,,"2,97",01/04/2020,Brasil,Minas Gerais,MG,Dom Silvério,Sudeste,1,"7,95",9086
Acessórios,Pára-lamas,Fender Set - Mountain,,,"8,22",01/04/2020,Brasil,Bahia,BA,Santa Rita de Cássia,Nordeste,1,"21,98",9087
Roupas,Coletes,Classic Vest,Azul,Pequeno,"23,75",01/03/2020,Brasil,Pernambuco,PE,Jucati,Nordeste,18,"597,22",9088
Acessórios,Pára-lamas,Fender Set - Mountain,,,"8,22",01/04/2020,Brasil,Rio Grande do Sul,RS,Roque Gonzales,Sul,1,"21,98",9089
Roupas,Cápsulas,Cycling Cap,Multi,,"6,92",01/03/2020,Brasil,Rio Grande do Sul,RS,Campinas do Sul,Sul,16,"75,16",9090
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Extra Grande,"41,57",01/03/2020,Brasil,Paraná,PR,Curiúva,Sul,12,"369,96",9091
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/03/2020,Brasil,Pernambuco,PE,Limoeiro,Nordeste,11,"244,93",9092
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/03/2020,Brasil,Minas Gerais,MG,Carmo da Cachoeira,Sudeste,9,"28,94",9093
Acessórios,Bicicletários,Hitch Rack - 4-Bike,,,"44,88",01/03/2020,Brasil,Rio Grande do Sul,RS,Vera Cruz,Sul,8,576,9094
Acessórios,Limpadores,Bike Wash,,,"2,97",01/03/2020,Brasil,Rio Grande do Norte,RN,Martins,Nordeste,8,"41,34",9095
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Grande,"41,57",01/03/2020,Brasil,Rio Grande do Sul,RS,Ciríaco,Sul,7,"226,76",9096
Roupas,Camisolas,Long-Sleeve Logo Jersey,Multi,Grande,"38,49",01/03/2020,Brasil,Rio Grande do Sul,RS,Vale Verde,Sul,6,"179,96",9097
Acessórios,Pára-lamas,Fender Set - Mountain,,,"8,22",01/04/2020,Brasil,Santa Catarina,SC,Pinhalzinho,Sul,1,"21,98",9098
Roupas,Coletes,Classic Vest,Azul,Médio,"23,75",01/03/2020,Brasil,Espírito Santo,ES,Mimoso do Sul,Sudeste,6,"228,6",9099
Bicicletas,Bikes em turnê,Touring-1000,Amarela,46,"1481,94",01/03/2020,Brasil,Minas Gerais,MG,Pescador,Sudeste,5,"7152,21",9100
Bicicletas,Bikes em turnê,Touring-1000,Amarela,50,"1481,94",01/03/2020,Brasil,Amapá,AP,Santana,Norte,5,"7152,21",9101
Bicicletas,Bikes em turnê,Touring-3000,Amarela,50,"461,44",01/03/2020,Brasil,Rio Grande do Sul,RS,Montenegro,Sul,5,"2227,05",9102
Bicicletas,Bikes em turnê,Touring-1000,Azul,50,"1481,94",01/03/2020,Brasil,Rio Grande do Sul,RS,Farroupilha,Sul,4,"5721,77",9103
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/04/2020,Brasil,Maranhão,MA,Milagres do Maranhão,Nordeste,1,"34,99",9104
Bicicletas,Bikes em turnê,Touring-1000,Azul,54,"1481,94",01/03/2020,Brasil,São Paulo,SP,Itararé,Sudeste,4,"5721,77",9105
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/04/2020,Brasil,Paraná,PR,Rebouças,Sul,1,"34,99",9106
Bicicletas,Bikes em turnê,Touring-3000,Azul,44,"461,44",01/03/2020,Brasil,Rio Grande do Sul,RS,Morro Reuter,Sul,4,"1781,64",9107
Bicicletas,Bikes em turnê,Touring-3000,Amarela,54,"461,44",01/03/2020,Brasil,Bahia,BA,Várzea Nova,Nordeste,4,"1781,64",9108
Bicicletas,Bikes em turnê,Touring-1000,Azul,60,"1481,94",01/03/2020,Brasil,Minas Gerais,MG,Tiros,Sudeste,3,"4291,33",9109
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/04/2020,Brasil,São Paulo,SP,Guariba,Sudeste,1,"34,99",9110
Bicicletas,Bikes em turnê,Touring-1000,Amarela,54,"1481,94",01/03/2020,Brasil,Maranhão,MA,Lagoa do Mato,Nordeste,3,"4291,33",9111
Bicicletas,Bikes em turnê,Touring-3000,Azul,50,"461,44",01/03/2020,Brasil,Tocantins,TO,Arapoema,Norte,3,"1336,23",9112
Bicicletas,Bikes em turnê,Touring-3000,Azul,62,"461,44",01/03/2020,Brasil,Sergipe,SE,Divina Pastora,Nordeste,3,"1633,17",9113
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/04/2020,Brasil,São Paulo,SP,Cerquilho,Sudeste,1,"34,99",9114
Bicicletas,Bikes em turnê,Touring-3000,Amarela,44,"461,44",01/03/2020,Brasil,Rio Grande do Sul,RS,Porto Mauá,Sul,3,"1336,23",9115
Componentes,Correntes,Chain,Prata,,"8,99",01/03/2020,Brasil,Paraná,PR,Vera Cruz do Oeste,Sul,3,"36,43",9116
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/03/2020,Brasil,Paraíba,PB,Serraria,Nordeste,2,"41,99",9117
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/04/2020,Brasil,Minas Gerais,MG,Maravilhas,Sudeste,1,"34,99",9118
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/04/2020,Brasil,Paraná,PR,Jardim Alegre,Sul,1,"34,99",9119
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/04/2020,Brasil,São Paulo,SP,Paraíso,Sudeste,1,"34,99",9120
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/04/2020,Brasil,Minas Gerais,MG,Divinópolis,Sudeste,1,"34,99",9121
Acessórios,Pneus e Tubos,HL Mountain Tire,,,"13,09",01/03/2020,Brasil,Minas Gerais,MG,José Gonçalves de Minas,Sudeste,2,70,9122
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/04/2020,Brasil,Paraná,PR,Vera Cruz do Oeste,Sul,1,"34,99",9123
Bicicletas,Bikes em turnê,Touring-1000,Amarela,60,"1481,94",01/03/2020,Brasil,Mato Grosso do Sul,MS,Amambai,Centro-Oeste,2,"2860,88",9124
Bicicletas,Bikes em turnê,Touring-2000,Azul,60,"755,15",01/03/2020,Brasil,Minas Gerais,MG,Pratinha,Sudeste,2,"1457,82",9125
Bicicletas,Bikes em turnê,Touring-3000,Azul,58,"461,44",01/03/2020,Brasil,Bahia,BA,Mirante,Nordeste,2,"890,82",9126
Bicicletas,Bikes em turnê,Touring-3000,Amarela,58,"461,44",01/03/2020,Brasil,Acre,AC,Bujari,Norte,2,"890,82",9127
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/04/2020,Brasil,Paraná,PR,Castro,Sul,1,"34,99",9128
Bicicletas,Bikes em turnê,Touring-3000,Amarela,62,"461,44",01/03/2020,Brasil,Bahia,BA,Caetité,Nordeste,2,"890,82",9129
Componentes,Pedivelas,HL Crankset,Preto,,"179,82",01/03/2020,Brasil,Pernambuco,PE,Moreno,Nordeste,2,"485,99",9130
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/04/2020,Brasil,Mato Grosso,MT,Jangada,Centro-Oeste,1,"34,99",9131
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/04/2020,Brasil,Minas Gerais,MG,Bonito de Minas,Sudeste,1,"34,99",9132
Acessórios,Capacetes,Sport-100,Vermelho,,"13,09",01/04/2020,Brasil,Goiás,GO,Trombas,Centro-Oeste,1,"34,99",9133
Acessórios,Capacetes,Sport-100,Vermelho,,"13,09",01/04/2020,Brasil,São Paulo,SP,Caiuá,Sudeste,1,"34,99",9134
Componentes,Câmbio,Front Derailleur,Prata,,"40,62",01/03/2020,Brasil,Minas Gerais,MG,Recreio,Sudeste,2,"109,79",9135
Acessórios,Garrafas e Gaiolas,Mountain Bottle Cage,,,"3,74",01/03/2020,Brasil,São Paulo,SP,Araraquara,Sudeste,1,"9,99",9136
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/03/2020,Brasil,Minas Gerais,MG,Ouro Branco,Sudeste,1,"8,99",9137
Acessórios,Pára-lamas,Fender Set - Mountain,,,"8,22",01/03/2020,Brasil,Piauí,PI,Júlio Borges,Norte,1,"21,98",9138
Acessórios,Pacotes de hidratação,Hydration Pack,Prata,70,"20,57",01/03/2020,Brasil,São Paulo,SP,Paraibuna,Sudeste,1,"54,99",9139
Acessórios,Capacetes,Sport-100,Vermelho,,"13,09",01/04/2020,Brasil,São Paulo,SP,Engenheiro Coelho,Sudeste,1,"34,99",9140
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/03/2020,Brasil,São Paulo,SP,Suzano,Sudeste,1,"2,29",9141
Acessórios,Pneus e Tubos,Touring Tire,,,"10,84",01/03/2020,Brasil,Maranhão,MA,Cândido Mendes,Nordeste,1,"28,99",9142
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,42,"1251,98",01/03/2020,Brasil,Paraná,PR,Itaperuçu,Sul,1,"2294,99",9143
Acessórios,Pacotes de hidratação,Hydration Pack,Prata,70,"20,57",01/04/2020,Brasil,Rio Grande do Sul,RS,Rolador,Sul,1,"54,99",9144
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,42,"1265,62",01/03/2020,Brasil,Bahia,BA,Baianópolis,Nordeste,1,"2319,99",9145
Acessórios,Pacotes de hidratação,Hydration Pack,Prata,70,"20,57",01/04/2020,Brasil,Paraíba,PB,São José de Piranhas,Nordeste,1,"54,99",9146
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,46,"1265,62",01/03/2020,Brasil,Mato Grosso,MT,Castanheira,Centro-Oeste,1,"2319,99",9147
Bicicletas,Bicicletas de estrada,Road-750,Preto,44,"343,65",01/03/2020,Brasil,Pernambuco,PE,Moreno,Nordeste,1,"539,99",9148
Bicicletas,Bicicletas de estrada,Road-750,Preto,58,"343,65",01/03/2020,Brasil,Tocantins,TO,Riachinho,Norte,1,"539,99",9149
Acessórios,Pacotes de hidratação,Hydration Pack,Prata,70,"20,57",01/04/2020,Brasil,Ceará,CE,Piquet Carneiro,Nordeste,1,"54,99",9150
Acessórios,Pneus e Tubos,HL Mountain Tire,,,"13,09",01/04/2020,Brasil,Minas Gerais,MG,Conselheiro Lafaiete,Sudeste,1,35,9151
Bicicletas,Bikes em turnê,Touring-1000,Azul,46,"1481,94",01/03/2020,Brasil,Paraná,PR,Santa Tereza do Oeste,Sul,1,"1430,44",9152
Bicicletas,Bikes em turnê,Touring-2000,Azul,46,"755,15",01/03/2020,Brasil,Paraíba,PB,São Domingos do Cariri,Nordeste,1,"728,91",9153
Acessórios,Pneus e Tubos,HL Mountain Tire,,,"13,09",01/04/2020,Brasil,Piauí,PI,Miguel Leão,Norte,1,35,9154
Bicicletas,Bikes em turnê,Touring-2000,Azul,54,"755,15",01/03/2020,Brasil,Goiás,GO,Campo Alegre de Goiás,Centro-Oeste,1,"728,91",9155
Bicicletas,Bikes em turnê,Touring-3000,Azul,54,"461,44",01/03/2020,Brasil,Minas Gerais,MG,Virgem da Lapa,Sudeste,1,"445,41",9156
Componentes,Suportes inferiores,HL Bottom Bracket,,,"53,94",01/03/2020,Brasil,São Paulo,SP,Diadema,Sudeste,1,"72,89",9157
Acessórios,Pneus e Tubos,HL Mountain Tire,,,"13,09",01/04/2020,Brasil,Pará,PA,Porto de Moz,Norte,1,35,9158
Acessórios,Pneus e Tubos,HL Mountain Tire,,,"13,09",01/04/2020,Brasil,Bahia,BA,Retirolândia,Nordeste,1,35,9159
Acessórios,Capacetes,Sport-100,Vermelho,,"13,09",01/04/2020,Brasil,Espírito Santo,ES,São José do Calçado,Sudeste,2,"69,98",9160
Acessórios,Pneus e Tubos,HL Mountain Tire,,,"13,09",01/04/2020,Brasil,São Paulo,SP,Borá,Sudeste,1,35,9161
Acessórios,Pneus e Tubos,HL Mountain Tire,,,"13,09",01/04/2020,Brasil,Maranhão,MA,Graça Aranha,Nordeste,1,35,9162
Acessórios,Pneus e Tubos,HL Mountain Tire,,,"13,09",01/04/2020,Brasil,Rio Grande do Sul,RS,Três Coroas,Sul,1,35,9163
Acessórios,Pneus e Tubos,HL Mountain Tire,,,"13,09",01/04/2020,Brasil,Rio Grande do Sul,RS,Santo Cristo,Sul,1,35,9164
Acessórios,Pneus e Tubos,ML Road Tire,,,"9,35",01/04/2020,Brasil,São Paulo,SP,Queiroz,Sudeste,2,"49,98",9165
Acessórios,Pneus e Tubos,HL Road Tire,,,"12,19",01/04/2020,Brasil,Rio Grande do Sul,RS,São Paulo das Missões,Sul,1,"32,6",9166
Acessórios,Pneus e Tubos,Road Tire Tube,,,"1,49",01/04/2020,Brasil,Pará,PA,Vitória do Xingu,Norte,2,"7,98",9167
Bicicletas,Bikes em turnê,Touring-1000,Azul,46,"1481,94",01/04/2020,Brasil,Bahia,BA,Teodoro Sampaio,Nordeste,2,"2860,88",9168
Acessórios,Garrafas e Gaiolas,Mountain Bottle Cage,,,"3,74",01/04/2020,Brasil,Rio Grande do Sul,RS,Selbach,Sul,1,"9,99",9169
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/04/2020,Brasil,Paraná,PR,Marialva,Sul,1,"8,99",9170
Acessórios,Pneus e Tubos,HL Road Tire,,,"12,19",01/04/2020,Brasil,Rondônia,RO,Ministro Andreazza,Norte,1,"32,6",9171
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/04/2020,Brasil,Minas Gerais,MG,Córrego Novo,Sudeste,1,"4,99",9172
Acessórios,Pára-lamas,Fender Set - Mountain,,,"8,22",01/04/2020,Brasil,Santa Catarina,SC,Bombinhas,Sul,1,"21,98",9173
Acessórios,Pneus e Tubos,LL Mountain Tire,,,"9,35",01/04/2020,Brasil,Rondônia,RO,Rio Crespo,Norte,1,"24,99",9174
Acessórios,Pneus e Tubos,LL Mountain Tire,,,"9,35",01/04/2020,Brasil,Minas Gerais,MG,Mendes Pimentel,Sudeste,1,"24,99",9175
Acessórios,Pneus e Tubos,LL Mountain Tire,,,"9,35",01/04/2020,Brasil,Rio Grande do Sul,RS,Aratiba,Sul,1,"24,99",9176
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/04/2020,Brasil,Goiás,GO,Mozarlândia,Centro-Oeste,1,"2,29",9177
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,46,"1251,98",01/04/2020,Brasil,Minas Gerais,MG,Santa Cruz de Minas,Sudeste,1,"2294,99",9178
Bicicletas,Bicicletas de montanha,Mountain-200,Prata,38,"1265,62",01/04/2020,Brasil,Paraíba,PB,Juarez Távora,Nordeste,1,"2319,99",9179
Bicicletas,Bicicletas de estrada,Road-350-W,Amarela,44,"1082,51",01/04/2020,Brasil,Piauí,PI,Elesbão Veloso,Norte,1,"1700,99",9180
Bicicletas,Bicicletas de estrada,Road-550-W,Amarela,40,"713,08",01/04/2020,Brasil,Minas Gerais,MG,Limeira do Oeste,Sudeste,1,"1120,49",9181
Acessórios,Pneus e Tubos,LL Mountain Tire,,,"9,35",01/04/2020,Brasil,Bahia,BA,Nilo Peçanha,Nordeste,1,"24,99",9182
Bicicletas,Bikes em turnê,Touring-1000,Azul,60,"1481,94",01/04/2020,Brasil,Pernambuco,PE,Granito,Nordeste,1,"1430,44",9183
Bicicletas,Bikes em turnê,Touring-1000,Amarela,50,"1481,94",01/04/2020,Brasil,Bahia,BA,Anguera,Nordeste,1,"2384,07",9184
Bicicletas,Bikes em turnê,Touring-1000,Amarela,60,"1481,94",01/04/2020,Brasil,Rio Grande do Sul,RS,Santa Maria,Sul,1,"1430,44",9185
Acessórios,Pneus e Tubos,LL Mountain Tire,,,"9,35",01/04/2020,Brasil,São Paulo,SP,Euclides da Cunha Paulista,Sudeste,1,"24,99",9186
Acessórios,Pneus e Tubos,LL Mountain Tire,,,"9,35",01/04/2020,Brasil,Sergipe,SE,Telha,Nordeste,1,"24,99",9187
Acessórios,Pneus e Tubos,LL Road Tire,,,"8,04",01/04/2020,Brasil,Minas Gerais,MG,Chapada Gaúcha,Sudeste,1,"21,49",9188
Bicicletas,Bikes em turnê,Touring-2000,Azul,54,"755,15",01/04/2020,Brasil,Paraíba,PB,Serra da Raiz,Nordeste,1,"728,91",9189
Roupas,Cápsulas,Cycling Cap,Multi,,"6,92",01/04/2020,Brasil,Minas Gerais,MG,União de Minas,Sudeste,1,"8,99",9190
Roupas,Coletes,Classic Vest,Azul,Médio,"23,75",01/04/2020,Brasil,Rio de Janeiro,RJ,Nilópolis,Sudeste,1,"63,5",9191
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/05/2020,Brasil,Rio Grande do Norte,RN,Ceará-Mirim,Nordeste,5,"24,95",9192
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/05/2020,Brasil,Bahia,BA,Itarantim,Nordeste,4,"35,96",9193
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/05/2020,Brasil,Amazonas,AM,Beruri,Norte,2,"69,98",9194
Acessórios,Capacetes,Sport-100,Vermelho,,"13,09",01/05/2020,Brasil,Rio Grande do Norte,RN,Timbaúba dos Batistas,Nordeste,2,"69,98",9195
Acessórios,Pneus e Tubos,LL Road Tire,,,"8,04",01/04/2020,Brasil,Rio Grande do Sul,RS,Almirante Tamandaré do Sul,Sul,1,"21,49",9196
Acessórios,Pneus e Tubos,LL Road Tire,,,"8,04",01/04/2020,Brasil,Rio Grande do Norte,RN,Pedra Preta,Nordeste,1,"21,49",9197
Acessórios,Pneus e Tubos,LL Road Tire,,,"8,04",01/04/2020,Brasil,Minas Gerais,MG,Santo Antônio do Grama,Sudeste,1,"21,49",9198
Acessórios,Pneus e Tubos,Mountain Tire Tube,,,"1,87",01/05/2020,Brasil,Minas Gerais,MG,Nacip Raydan,Sudeste,2,"9,98",9199
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/05/2020,Brasil,Ceará,CE,Quixeramobim,Nordeste,2,"4,58",9200
Acessórios,Pneus e Tubos,ML Mountain Tire,,,"11,22",01/04/2020,Brasil,Rio Grande do Sul,RS,São Francisco de Paula,Sul,1,"29,99",9201
Roupas,Cápsulas,Cycling Cap,Multi,,"6,92",01/05/2020,Brasil,Mato Grosso,MT,Tesouro,Centro-Oeste,2,"17,98",9202
Acessórios,Pneus e Tubos,ML Mountain Tire,,,"11,22",01/04/2020,Brasil,Paraná,PR,Novo Itacolomi,Sul,1,"29,99",9203
Acessórios,Pneus e Tubos,ML Mountain Tire,,,"11,22",01/04/2020,Brasil,Pernambuco,PE,Afrânio,Nordeste,1,"29,99",9204
Acessórios,Pneus e Tubos,ML Mountain Tire,,,"11,22",01/04/2020,Brasil,Pernambuco,PE,Itaíba,Nordeste,1,"29,99",9205
Acessórios,Pneus e Tubos,ML Road Tire,,,"9,35",01/04/2020,Brasil,Paraíba,PB,Gado Bravo,Nordeste,1,"24,99",9206
Roupas,Luvas,Half-Finger Gloves,Preto,Grande,"9,16",01/05/2020,Brasil,Minas Gerais,MG,Itacarambi,Sudeste,2,"48,98",9207
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/05/2020,Brasil,Mato Grosso,MT,Matupá,Centro-Oeste,1,"34,99",9208
